Year,FIPS,Confirmed,Probable,Total
2018,34017,19.0,7.0,26.0
2018,34019,261.0,74.0,335.0
2018,34021,128.0,37.0,165.0
2018,34023,120.0,34.0,154.0
2018,34025,328.0,178.0,506.0
2018,34027,323.0,149.0,472.0
2018,34029,199.0,91.0,290.0
2018,34031,103.0,46.0,149.0
2018,34033,39.0,19.0,58.0
2018,34035,176.0,49.0,225.0
2018,34037,186.0,60.0,246.0
2018,34039,67.0,25.0,92.0
2018,34041,163.0,81.0,244.0
2018,36001,71.0,45.0,116.0
2018,36003,5.0,0.0,5.0
2018,36005,17.0,17.0,34.0
2018,36007,23.0,33.0,56.0
2018,36009,14.0,3.0,17.0
2018,36011,6.0,1.0,7.0
2018,36013,6.0,0.0,6.0
2018,36015,16.0,5.0,21.0
2018,36017,53.0,30.0,83.0
2018,36019,29.0,13.0,42.0
2018,36021,72.0,57.0,129.0
2018,36023,19.0,3.0,22.0
2018,36025,25.0,13.0,38.0
2018,36027,208.0,84.0,292.0
2018,36029,42.0,24.0,66.0
2018,36031,9.0,8.0,17.0
2018,36033,15.0,8.0,23.0
2018,36035,11.0,18.0,29.0
2018,36039,47.0,22.0,69.0
2018,36043,31.0,0.0,31.0
2018,36045,12.0,2.0,14.0
2018,36047,132.0,149.0,281.0
2018,36049,12.0,2.0,14.0
2018,36051,11.0,2.0,13.0
2018,36053,44.0,13.0,57.0
2018,36055,37.0,8.0,45.0
2018,36057,36.0,13.0,49.0
2018,36059,23.0,8.0,31.0
2018,36061,126.0,138.0,264.0
2018,36065,22.0,2.0,24.0
2018,36067,69.0,2.0,71.0
2018,36069,31.0,3.0,34.0
2018,36071,86.0,59.0,145.0
2018,36073,4.0,1.0,5.0
2018,36075,27.0,7.0,34.0
2018,36077,37.0,8.0,45.0
2018,36079,143.0,25.0,168.0
2018,36081,43.0,42.0,85.0
2018,36083,39.0,68.0,107.0
2018,36085,52.0,36.0,88.0
2018,36087,32.0,16.0,48.0
2018,36089,29.0,4.0,33.0
2018,36091,62.0,15.0,77.0
2018,36093,13.0,6.0,19.0
2018,36095,47.0,26.0,73.0
2018,36097,15.0,9.0,24.0
2018,36099,12.0,0.0,12.0
2018,36101,55.0,19.0,74.0
2018,36103,144.0,49.0,193.0
2018,36105,12.0,2.0,14.0
2018,36107,16.0,3.0,19.0
2018,36109,46.0,12.0,58.0
2018,36111,99.0,17.0,116.0
2018,36113,9.0,2.0,11.0
2018,36115,11.0,6.0,17.0
2018,36117,12.0,3.0,15.0
2018,36119,87.0,26.0,113.0
2018,36123,27.0,5.0,32.0
2018,37005,6.0,14.0,20.0
2018,37009,1.0,14.0,15.0
2018,37021,11.0,7.0,18.0
2018,37031,1.0,5.0,6.0
2018,37051,3.0,10.0,13.0
2018,37067,2.0,3.0,5.0
2018,37119,2.0,5.0,7.0
2018,37183,1.0,24.0,25.0
2018,37189,2.0,5.0,7.0
2018,38017,8.0,8.0,16.0
2018,39013,18.0,3.0,21.0
2018,39019,5.0,0.0,5.0
2018,39029,12.0,4.0,16.0
2018,39031,2.0,4.0,6.0
2018,39035,19.0,6.0,25.0
2018,39041,4.0,1.0,5.0
2018,39049,13.0,2.0,15.0
2018,39059,10.0,1.0,11.0
2018,39061,5.0,1.0,6.0
2018,39067,4.0,1.0,5.0
2018,39081,23.0,1.0,24.0
2018,39083,4.0,1.0,5.0
2018,39103,4.0,3.0,7.0
2018,39119,7.0,1.0,8.0
2018,39133,6.0,2.0,8.0
2018,39151,12.0,1.0,13.0
2018,39153,10.0,0.0,10.0
2018,39155,4.0,2.0,6.0
2018,39157,16.0,1.0,17.0
2018,39169,4.0,1.0,5.0
2018,41005,1.0,9.0,10.0
2018,41029,0.0,9.0,9.0
2018,41051,1.0,10.0,11.0
2018,41067,1.0,4.0,5.0
2018,42001,108.0,29.0,137.0
2018,42003,362.0,42.0,404.0
2018,42005,147.0,69.0,216.0
2018,42007,243.0,11.0,254.0
2018,42009,93.0,40.0,133.0
2018,42011,198.0,81.0,279.0
2018,42013,88.0,30.0,118.0
2018,42015,116.0,45.0,161.0
2018,42017,314.0,84.0,398.0
2018,42019,485.0,139.0,624.0
2018,42021,115.0,22.0,137.0
2018,42023,8.0,7.0,15.0
2018,42025,43.0,12.0,55.0
2018,42027,122.0,73.0,195.0
2018,42029,496.0,182.0,678.0
2018,42031,163.0,24.0,187.0
2018,42033,152.0,69.0,221.0
2018,42035,12.0,8.0,20.0
2018,42037,33.0,8.0,41.0
2018,42039,104.0,22.0,126.0
2018,42041,138.0,39.0,177.0
2018,42043,160.0,29.0,189.0
2018,42045,107.0,49.0,156.0
2018,42047,44.0,23.0,67.0
2018,42049,101.0,10.0,111.0
2018,42051,77.0,26.0,103.0
2018,42053,14.0,2.0,16.0
2018,42055,41.0,7.0,48.0
2018,42057,22.0,3.0,25.0
2018,42059,26.0,5.0,31.0
2018,42061,49.0,18.0,67.0
2018,42063,169.0,32.0,201.0
2018,42065,151.0,61.0,212.0
2018,42067,16.0,2.0,18.0
2018,42069,107.0,18.0,125.0
2018,42071,253.0,56.0,309.0
2018,42073,109.0,3.0,112.0
2018,42075,63.0,29.0,92.0
2018,42077,156.0,53.0,209.0
2018,42079,139.0,42.0,181.0
2018,42081,74.0,14.0,88.0
2018,42083,72.0,11.0,83.0
2018,42085,45.0,30.0,75.0
2018,42087,44.0,15.0,59.0
2018,42089,80.0,25.0,105.0
2018,42091,259.0,204.0,463.0
2018,42093,7.0,3.0,10.0
2018,42095,65.0,23.0,88.0
2018,42097,53.0,7.0,60.0
2018,42099,93.0,17.0,110.0
2018,42101,146.0,44.0,190.0
2018,42103,34.0,25.0,59.0
2018,42105,45.0,4.0,49.0
2018,42107,109.0,31.0,140.0
2018,42109,32.0,3.0,35.0
2018,42111,49.0,9.0,58.0
2018,42113,7.0,5.0,12.0
2018,42115,67.0,7.0,74.0
2018,42117,49.0,12.0,61.0
2018,42119,36.0,12.0,48.0
2018,42121,122.0,31.0,153.0
2018,42123,40.0,13.0,53.0
2018,42125,168.0,39.0,207.0
2018,42127,72.0,14.0,86.0
2018,42129,413.0,83.0,496.0
2018,42131,43.0,7.0,50.0
2018,42133,352.0,96.0,448.0
2018,44001,57.0,29.0,86.0
2018,44003,94.0,67.0,161.0
2018,44005,78.0,65.0,143.0
2018,44007,277.0,164.0,441.0
2018,44009,155.0,125.0,280.0
2018,45051,2.0,3.0,5.0
2018,45063,0.0,5.0,5.0
2018,48201,3.0,2.0,5.0
2018,48453,3.0,2.0,5.0
2018,49035,4.0,10.0,14.0
2018,50001,14.0,17.0,31.0
2018,50003,46.0,33.0,79.0
2018,50005,5.0,5.0,10.0
2018,50007,62.0,33.0,95.0
2018,50011,20.0,2.0,22.0
2018,50013,8.0,3.0,11.0
2018,50017,14.0,2.0,16.0
2018,50021,55.0,55.0,110.0
2018,50023,23.0,13.0,36.0
2018,50025,44.0,34.0,78.0
2018,50027,51.0,28.0,79.0
2018,51003,11.0,11.0,22.0
2018,51005,4.0,1.0,5.0
2018,51013,3.0,4.0,7.0
2018,51015,31.0,8.0,39.0
2018,51019,2.0,3.0,5.0
2018,51035,29.0,15.0,44.0
2018,51041,5.0,1.0,6.0
2018,51043,5.0,3.0,8.0
2018,51047,15.0,8.0,23.0
2018,51059,82.0,36.0,118.0
2018,51061,16.0,22.0,38.0
2018,51063,16.0,18.0,34.0
2018,51069,26.0,12.0,38.0
2018,51071,13.0,3.0,16.0
2018,51077,13.0,10.0,23.0
2018,51079,6.0,3.0,9.0
2018,51087,5.0,2.0,7.0
2018,51107,83.0,53.0,136.0
2018,51109,5.0,2.0,7.0
2018,51121,39.0,14.0,53.0
2018,51125,5.0,3.0,8.0
2018,51137,2.0,3.0,5.0
2018,51139,4.0,2.0,6.0
2018,51153,26.0,13.0,39.0
2018,51155,19.0,3.0,22.0
2018,51161,15.0,8.0,23.0
2018,51163,13.0,1.0,14.0
2018,51165,16.0,11.0,27.0
2018,51171,9.0,3.0,12.0
2018,51173,2.0,3.0,5.0
2018,51179,6.0,6.0,12.0
2018,51187,15.0,8.0,23.0
2018,51197,27.0,2.0,29.0
2018,51510,10.0,6.0,16.0
2018,51540,6.0,8.0,14.0
2018,51550,3.0,3.0,6.0
2018,51640,13.0,15.0,28.0
2018,51660,3.0,3.0,6.0
2018,51680,4.0,1.0,5.0
2018,51750,8.0,3.0,11.0
2018,51770,12.0,5.0,17.0
2018,51790,18.0,1.0,19.0
2018,51810,4.0,4.0,8.0
2018,51820,7.0,1.0,8.0
2018,51840,4.0,3.0,7.0
2018,53033,1.0,4.0,5.0
2018,54001,23.0,0.0,23.0
2018,54003,33.0,13.0,46.0
2018,54009,12.0,4.0,16.0
2018,54019,5.0,0.0,5.0
2018,54023,6.0,0.0,6.0
2018,54025,18.0,5.0,23.0
2018,54027,22.0,6.0,28.0
2018,54029,66.0,12.0,78.0
2018,54031,6.0,2.0,8.0
2018,54033,16.0,0.0,16.0
2018,54037,9.0,10.0,19.0
2018,54039,5.0,0.0,5.0
2018,54041,6.0,1.0,7.0
2018,54049,11.0,1.0,12.0
2018,54051,16.0,0.0,16.0
2018,54055,4.0,3.0,7.0
2018,54057,13.0,4.0,17.0
2018,54061,29.0,1.0,30.0
2018,54063,13.0,4.0,17.0
2018,54065,17.0,2.0,19.0
2018,54069,14.0,4.0,18.0
2018,54075,8.0,2.0,10.0
2018,54077,4.0,2.0,6.0
2018,54091,7.0,0.0,7.0
2018,54097,28.0,4.0,32.0
2018,54103,5.0,1.0,6.0
2018,55001,3.0,3.0,6.0
2018,55005,8.0,3.0,11.0
2018,55009,43.0,34.0,77.0
2018,55013,3.0,3.0,6.0
2018,55015,1.0,5.0,6.0
2018,55017,12.0,3.0,15.0
2018,55019,5.0,3.0,8.0
2018,55021,13.0,7.0,20.0
2018,55023,2.0,3.0,5.0
2018,55025,76.0,63.0,139.0
2018,55027,18.0,13.0,31.0
2018,55029,6.0,3.0,9.0
2018,55031,6.0,4.0,10.0
2018,55033,14.0,5.0,19.0
2018,55035,21.0,8.0,29.0
2018,55039,12.0,10.0,22.0
2018,55043,7.0,4.0,11.0
2018,55049,2.0,3.0,5.0
2018,55053,2.0,3.0,5.0
2018,55055,8.0,5.0,13.0
2018,55057,4.0,1.0,5.0
2018,55059,30.0,24.0,54.0
2018,55063,20.0,14.0,34.0
2018,55071,12.0,4.0,16.0
2018,55073,15.0,9.0,24.0
2018,55075,9.0,6.0,15.0
2018,55077,8.0,3.0,11.0
2018,55079,409.0,260.0,669.0
2018,55081,2.0,8.0,10.0
2018,55083,5.0,6.0,11.0
2018,55085,5.0,1.0,6.0
2018,55087,19.0,16.0,35.0
2018,55089,9.0,1.0,10.0
2018,55093,5.0,2.0,7.0
2018,55095,9.0,4.0,13.0
2018,55097,9.0,10.0,19.0
2018,55099,4.0,1.0,5.0
2018,55101,50.0,33.0,83.0
2018,55103,1.0,6.0,7.0
2018,55105,33.0,13.0,46.0
2018,55107,4.0,1.0,5.0
2018,55109,9.0,8.0,17.0
2018,55111,16.0,16.0,32.0
2018,55115,6.0,3.0,9.0
2018,55117,14.0,8.0,22.0
2018,55119,2.0,3.0,5.0
2018,55121,4.0,6.0,10.0
2018,55123,2.0,6.0,8.0
2018,55125,5.0,2.0,7.0
2018,55127,7.0,5.0,12.0
2018,55129,4.0,2.0,6.0
2018,55131,9.0,7.0,16.0
2018,55133,39.0,25.0,64.0
2018,55135,7.0,5.0,12.0
2018,55137,3.0,4.0,7.0
2018,55139,29.0,17.0,46.0
2018,55141,12.0,3.0,15.0
2019,01049,5.0,0.0,5.0
2019,01089,4.0,1.0,5.0
2019,01125,5.0,2.0,7.0
2019,06001,12.0,5.0,17.0
2019,06045,8.0,3.0,11.0
2019,06075,9.0,5.0,14.0
2019,06087,11.0,3.0,14.0
2019,06097,4.0,6.0,10.0
2019,06107,3.0,5.0,8.0
2019,09001,135.0,59.0,194.0
2019,09003,80.0,52.0,132.0
2019,09005,72.0,44.0,116.0
2019,09007,75.0,44.0,119.0
2019,09009,138.0,73.0,211.0
2019,09011,152.0,102.0,254.0
2019,09013,82.0,25.0,107.0
2019,09015,55.0,38.0,93.0
2019,10001,77.0,2.0,79.0
2019,10003,389.0,18.0,407.0
2019,10005,128.0,2.0,130.0
2019,11001,57.0,43.0,100.0
2019,12011,4.0,3.0,7.0
2019,12061,7.0,9.0,16.0
2019,12071,6.0,10.0,16.0
2019,12099,11.0,7.0,18.0
2019,12103,8.0,11.0,19.0
2019,12115,4.0,2.0,6.0
2019,17019,4.0,1.0,5.0
2019,17031,65.0,31.0,96.0
2019,17037,3.0,7.0,10.0
2019,17043,30.0,9.0,39.0
2019,17085,4.0,8.0,12.0
2019,17089,7.0,8.0,15.0
2019,17097,44.0,7.0,51.0
2019,17099,5.0,0.0,5.0
2019,17111,21.0,13.0,34.0
2019,17113,2.0,3.0,5.0
2019,17143,4.0,4.0,8.0
2019,17161,3.0,5.0,8.0
2019,17197,14.0,8.0,22.0
2019,17201,4.0,11.0,15.0
2019,18039,4.0,1.0,5.0
2019,18057,1.0,4.0,5.0
2019,18073,2.0,4.0,6.0
2019,18091,8.0,1.0,9.0
2019,18097,3.0,2.0,5.0
2019,18127,4.0,7.0,11.0
2019,18141,14.0,5.0,19.0
2019,19011,2.0,3.0,5.0
2019,19013,2.0,3.0,5.0
2019,19043,3.0,14.0,17.0
2019,19049,2.0,5.0,7.0
2019,19061,5.0,25.0,30.0
2019,19097,1.0,5.0,6.0
2019,19103,18.0,39.0,57.0
2019,19113,16.0,24.0,40.0
2019,19153,2.0,20.0,22.0
2019,19163,0.0,9.0,9.0
2019,19179,1.0,5.0,6.0
2019,19181,1.0,4.0,5.0
2019,19191,0.0,6.0,6.0
2019,23001,67.0,31.0,98.0
2019,23005,244.0,110.0,354.0
2019,23007,32.0,7.0,39.0
2019,23009,151.0,41.0,192.0
2019,23011,226.0,51.0,277.0
2019,23013,159.0,73.0,232.0
2019,23015,93.0,39.0,132.0
2019,23017,71.0,17.0,88.0
2019,23019,94.0,17.0,111.0
2019,23023,61.0,22.0,83.0
2019,23025,57.0,11.0,68.0
2019,23027,113.0,30.0,143.0
2019,23029,27.0,4.0,31.0
2019,23031,229.0,83.0,312.0
2019,24001,47.0,23.0,70.0
2019,24003,66.0,44.0,110.0
2019,24005,85.0,53.0,138.0
2019,24009,25.0,24.0,49.0
2019,24011,7.0,5.0,12.0
2019,24013,94.0,75.0,169.0
2019,24015,32.0,29.0,61.0
2019,24017,7.0,5.0,12.0
2019,24021,72.0,54.0,126.0
2019,24023,14.0,12.0,26.0
2019,24025,71.0,69.0,140.0
2019,24027,56.0,59.0,115.0
2019,24029,11.0,9.0,20.0
2019,24031,81.0,53.0,134.0
2019,24033,13.0,9.0,22.0
2019,24035,23.0,21.0,44.0
2019,24037,26.0,11.0,37.0
2019,24039,2.0,3.0,5.0
2019,24041,4.0,15.0,19.0
2019,24043,24.0,12.0,36.0
2019,24045,8.0,4.0,12.0
2019,24047,3.0,11.0,14.0
2019,24510,28.0,13.0,41.0
2019,26005,12.0,1.0,13.0
2019,26015,6.0,2.0,8.0
2019,26021,21.0,7.0,28.0
2019,26025,11.0,3.0,14.0
2019,26027,6.0,4.0,10.0
2019,26041,2.0,5.0,7.0
2019,26043,21.0,22.0,43.0
2019,26055,4.0,1.0,5.0
2019,26065,1.0,5.0,6.0
2019,26077,30.0,27.0,57.0
2019,26081,14.0,2.0,16.0
2019,26099,4.0,1.0,5.0
2019,26103,3.0,2.0,5.0
2019,26105,7.0,2.0,9.0
2019,26109,10.0,7.0,17.0
2019,26121,7.0,0.0,7.0
2019,26125,9.0,4.0,13.0
2019,26139,20.0,3.0,23.0
2019,26161,13.0,4.0,17.0
2019,26163,3.0,3.0,6.0
2019,27001,20.0,12.0,32.0
2019,27003,64.0,38.0,102.0
2019,27005,12.0,4.0,16.0
2019,27007,15.0,25.0,40.0
2019,27009,6.0,5.0,11.0
2019,27017,9.0,11.0,20.0
2019,27019,5.0,5.0,10.0
2019,27021,25.0,26.0,51.0
2019,27025,13.0,11.0,24.0
2019,27027,3.0,2.0,5.0
2019,27029,3.0,2.0,5.0
2019,27035,53.0,45.0,98.0
2019,27037,66.0,29.0,95.0
2019,27041,6.0,3.0,9.0
2019,27045,6.0,4.0,10.0
2019,27049,14.0,9.0,23.0
2019,27053,131.0,72.0,203.0
2019,27055,11.0,8.0,19.0
2019,27057,21.0,8.0,29.0
2019,27059,12.0,10.0,22.0
2019,27061,31.0,20.0,51.0
2019,27065,3.0,3.0,6.0
2019,27067,4.0,1.0,5.0
2019,27075,3.0,3.0,6.0
2019,27095,7.0,5.0,12.0
2019,27097,11.0,10.0,21.0
2019,27099,1.0,4.0,5.0
2019,27109,21.0,14.0,35.0
2019,27111,10.0,10.0,20.0
2019,27113,3.0,3.0,6.0
2019,27115,21.0,10.0,31.0
2019,27119,4.0,3.0,7.0
2019,27123,74.0,49.0,123.0
2019,27131,4.0,2.0,6.0
2019,27137,49.0,27.0,76.0
2019,27139,10.0,7.0,17.0
2019,27141,18.0,22.0,40.0
2019,27145,13.0,14.0,27.0
2019,27147,5.0,1.0,6.0
2019,27153,4.0,4.0,8.0
2019,27157,4.0,2.0,6.0
2019,27159,3.0,2.0,5.0
2019,27163,49.0,29.0,78.0
2019,27169,12.0,8.0,20.0
2019,27171,22.0,5.0,27.0
2019,31055,4.0,1.0,5.0
2019,32003,2.0,9.0,11.0
2019,33001,38.0,34.0,72.0
2019,33003,67.0,29.0,96.0
2019,33005,46.0,29.0,75.0
2019,33007,5.0,5.0,10.0
2019,33009,74.0,45.0,119.0
2019,33011,295.0,124.0,419.0
2019,33013,188.0,62.0,250.0
2019,33015,220.0,195.0,415.0
2019,33017,113.0,46.0,159.0
2019,33019,55.0,19.0,74.0
2019,34001,56.0,38.0,94.0
2019,34003,118.0,78.0,196.0
2019,34005,168.0,66.0,234.0
2019,34007,58.0,22.0,80.0
2019,34009,19.0,7.0,26.0
2019,34011,44.0,19.0,63.0
2019,34013,60.0,53.0,113.0
2019,34015,81.0,59.0,140.0
2019,34017,17.0,7.0,24.0
2019,34019,237.0,102.0,339.0
2019,34021,133.0,53.0,186.0
2019,34023,133.0,38.0,171.0
2019,34025,251.0,117.0,368.0
2019,34027,298.0,127.0,425.0
2019,34029,135.0,90.0,225.0
2019,34031,77.0,55.0,132.0
2019,34033,26.0,20.0,46.0
2019,34035,147.0,53.0,200.0
2019,34037,153.0,98.0,251.0
2019,34039,43.0,19.0,62.0
2019,34041,144.0,98.0,242.0
2019,35001,3.0,2.0,5.0
2019,36001,64.0,79.0,143.0
2019,36003,13.0,1.0,14.0
2019,36005,14.0,11.0,25.0
2019,36007,26.0,50.0,76.0
2019,36009,40.0,11.0,51.0
2019,36011,28.0,8.0,36.0
2019,36013,30.0,1.0,31.0
2019,36015,7.0,1.0,8.0
2019,36017,21.0,8.0,29.0
2019,36019,49.0,12.0,61.0
2019,36021,88.0,100.0,188.0
2019,36023,61.0,31.0,92.0
2019,36025,34.0,16.0,50.0
2019,36027,267.0,8.0,275.0
2019,36029,18.0,13.0,31.0
2019,36031,19.0,17.0,36.0
2019,36033,66.0,2.0,68.0
2019,36035,49.0,29.0,78.0
2019,36037,9.0,5.0,14.0
2019,36039,46.0,37.0,83.0
2019,36043,45.0,1.0,46.0
2019,36045,17.0,14.0,31.0
2019,36047,154.0,127.0,281.0
2019,36049,39.0,4.0,43.0
2019,36051,42.0,1.0,43.0
2019,36053,64.0,18.0,82.0
2019,36055,28.0,9.0,37.0
2019,36057,42.0,15.0,57.0
2019,36059,15.0,14.0,29.0
2019,36061,138.0,148.0,286.0
2019,36065,15.0,14.0,29.0
2019,36067,36.0,2.0,38.0
2019,36069,36.0,1.0,37.0
2019,36071,64.0,51.0,115.0
2019,36073,5.0,1.0,6.0
2019,36075,37.0,3.0,40.0
2019,36077,68.0,22.0,90.0
2019,36079,83.0,38.0,121.0
2019,36081,60.0,51.0,111.0
2019,36083,65.0,105.0,170.0
2019,36085,31.0,22.0,53.0
2019,36087,36.0,12.0,48.0
2019,36089,83.0,5.0,88.0
2019,36091,83.0,43.0,126.0
2019,36093,10.0,12.0,22.0
2019,36095,44.0,34.0,78.0
2019,36097,28.0,11.0,39.0
2019,36099,27.0,0.0,27.0
2019,36101,15.0,8.0,23.0
2019,36103,114.0,37.0,151.0
2019,36105,16.0,10.0,26.0
2019,36107,18.0,12.0,30.0
2019,36109,40.0,15.0,55.0
2019,36111,101.0,38.0,139.0
2019,36113,46.0,7.0,53.0
2019,36115,34.0,13.0,47.0
2019,36117,36.0,12.0,48.0
2019,36119,63.0,16.0,79.0
2019,36121,10.0,1.0,11.0
2019,36123,8.0,6.0,14.0
2019,37005,7.0,5.0,12.0
2019,37009,10.0,29.0,39.0
2019,37013,0.0,5.0,5.0
2019,37021,15.0,11.0,26.0
2019,37031,1.0,4.0,5.0
2019,37035,2.0,5.0,7.0
2019,37049,0.0,5.0,5.0
2019,37051,2.0,11.0,13.0
2019,37063,1.0,7.0,8.0
2019,37067,5.0,16.0,21.0
2019,37119,4.0,1.0,5.0
2019,37127,3.0,3.0,6.0
2019,37133,1.0,4.0,5.0
2019,37157,0.0,5.0,5.0
2019,37169,2.0,7.0,9.0
2019,37171,2.0,10.0,12.0
2019,37183,7.0,29.0,36.0
2019,37189,7.0,16.0,23.0
2019,37199,3.0,7.0,10.0
2019,38017,4.0,12.0,16.0
2019,39013,28.0,0.0,28.0
2019,39019,14.0,1.0,15.0
2019,39025,4.0,1.0,5.0
2019,39029,11.0,0.0,11.0
2019,39031,13.0,5.0,18.0
2019,39035,12.0,3.0,15.0
2019,39041,4.0,1.0,5.0
2019,39049,11.0,5.0,16.0
2019,39053,7.0,3.0,10.0
2019,39059,22.0,2.0,24.0
2019,39061,8.0,6.0,14.0
2019,39067,16.0,5.0,21.0
2019,39075,23.0,1.0,24.0
2019,39081,30.0,2.0,32.0
2019,39083,13.0,3.0,16.0
2019,39089,24.0,1.0,25.0
2019,39099,5.0,0.0,5.0
2019,39103,4.0,1.0,5.0
2019,39113,5.0,2.0,7.0
2019,39119,9.0,1.0,10.0
2019,39133,4.0,7.0,11.0
2019,39145,7.0,2.0,9.0
2019,39151,16.0,2.0,18.0
2019,39153,5.0,0.0,5.0
2019,39155,4.0,2.0,6.0
2019,39157,16.0,11.0,27.0
2019,41029,0.0,11.0,11.0
2019,41033,0.0,6.0,6.0
2019,41051,7.0,4.0,11.0
2019,41067,0.0,5.0,5.0
2019,42001,72.0,26.0,98.0
2019,42003,242.0,52.0,294.0
2019,42005,64.0,24.0,88.0
2019,42007,143.0,7.0,150.0
2019,42009,77.0,37.0,114.0
2019,42011,155.0,80.0,235.0
2019,42013,32.0,12.0,44.0
2019,42015,96.0,42.0,138.0
2019,42017,275.0,88.0,363.0
2019,42019,290.0,98.0,388.0
2019,42021,136.0,39.0,175.0
2019,42023,11.0,3.0,14.0
2019,42025,39.0,11.0,50.0
2019,42027,92.0,163.0,255.0
2019,42029,321.0,149.0,470.0
2019,42031,108.0,33.0,141.0
2019,42033,141.0,63.0,204.0
2019,42035,36.0,7.0,43.0
2019,42037,37.0,16.0,53.0
2019,42039,114.0,25.0,139.0
2019,42041,128.0,41.0,169.0
2019,42043,143.0,43.0,186.0
2019,42045,104.0,67.0,171.0
2019,42047,60.0,15.0,75.0
2019,42049,122.0,20.0,142.0
2019,42051,120.0,30.0,150.0
2019,42053,22.0,4.0,26.0
2019,42055,55.0,10.0,65.0
2019,42057,10.0,3.0,13.0
2019,42059,30.0,6.0,36.0
2019,42061,54.0,31.0,85.0
2019,42063,74.0,15.0,89.0
2019,42065,104.0,40.0,144.0
2019,42067,11.0,13.0,24.0
2019,42069,89.0,19.0,108.0
2019,42071,191.0,54.0,245.0
2019,42073,98.0,2.0,100.0
2019,42075,59.0,24.0,83.0
2019,42077,144.0,67.0,211.0
2019,42079,158.0,41.0,199.0
2019,42081,60.0,18.0,78.0
2019,42083,66.0,21.0,87.0
2019,42085,103.0,41.0,144.0
2019,42089,126.0,40.0,166.0
2019,42091,281.0,82.0,363.0
2019,42093,6.0,1.0,7.0
2019,42095,94.0,47.0,141.0
2019,42097,44.0,10.0,54.0
2019,42099,48.0,7.0,55.0
2019,42101,142.0,39.0,181.0
2019,42103,62.0,27.0,89.0
2019,42105,37.0,12.0,49.0
2019,42107,69.0,31.0,100.0
2019,42109,21.0,8.0,29.0
2019,42111,57.0,15.0,72.0
2019,42113,8.0,1.0,9.0
2019,42115,68.0,11.0,79.0
2019,42117,48.0,15.0,63.0
2019,42119,31.0,8.0,39.0
2019,42121,173.0,42.0,215.0
2019,42123,70.0,16.0,86.0
2019,42125,121.0,29.0,150.0
2019,42127,102.0,34.0,136.0
2019,42129,368.0,67.0,435.0
2019,42131,44.0,13.0,57.0
2019,42133,253.0,80.0,333.0
2019,44001,37.0,22.0,59.0
2019,44003,90.0,68.0,158.0
2019,44005,51.0,59.0,110.0
2019,44007,224.0,179.0,403.0
2019,44009,125.0,116.0,241.0
2019,45091,0.0,6.0,6.0
2019,49035,3.0,5.0,8.0
2019,50001,50.0,30.0,80.0
2019,50003,44.0,39.0,83.0
2019,50005,17.0,5.0,22.0
2019,50007,168.0,39.0,207.0
2019,50011,37.0,8.0,45.0
2019,50013,20.0,6.0,26.0
2019,50015,12.0,9.0,21.0
2019,50017,27.0,13.0,40.0
2019,50021,96.0,88.0,184.0
2019,50023,40.0,22.0,62.0
2019,50025,84.0,49.0,133.0
2019,50027,111.0,50.0,161.0
2019,51003,12.0,8.0,20.0
2019,51009,4.0,3.0,7.0
2019,51013,8.0,4.0,12.0
2019,51015,21.0,4.0,25.0
2019,51019,19.0,3.0,22.0
2019,51023,7.0,5.0,12.0
2019,51031,8.0,2.0,10.0
2019,51035,22.0,12.0,34.0
2019,51041,4.0,8.0,12.0
2019,51043,5.0,3.0,8.0
2019,51047,6.0,6.0,12.0
2019,51059,62.0,51.0,113.0
2019,51061,13.0,19.0,32.0
2019,51063,28.0,4.0,32.0
2019,51065,8.0,4.0,12.0
2019,51069,32.0,10.0,42.0
2019,51071,6.0,0.0,6.0
2019,51077,6.0,0.0,6.0
2019,51079,6.0,1.0,7.0
2019,51099,6.0,3.0,9.0
2019,51107,85.0,76.0,161.0
2019,51109,2.0,3.0,5.0
2019,51121,27.0,4.0,31.0
2019,51137,3.0,3.0,6.0
2019,51139,5.0,2.0,7.0
2019,51153,13.0,14.0,27.0
2019,51155,26.0,5.0,31.0
2019,51161,28.0,10.0,38.0
2019,51163,14.0,0.0,14.0
2019,51165,11.0,3.0,14.0
2019,51171,14.0,7.0,21.0
2019,51173,2.0,4.0,6.0
2019,51177,1.0,4.0,5.0
2019,51179,9.0,4.0,13.0
2019,51187,19.0,3.0,22.0
2019,51197,20.0,3.0,23.0
2019,51510,13.0,5.0,18.0
2019,51540,10.0,3.0,13.0
2019,51550,3.0,2.0,5.0
2019,51640,5.0,4.0,9.0
2019,51660,2.0,3.0,5.0
2019,51680,12.0,1.0,13.0
2019,51760,5.0,4.0,9.0
2019,51770,15.0,6.0,21.0
2019,51790,3.0,2.0,5.0
2019,51810,8.0,5.0,13.0
2019,51840,9.0,3.0,12.0
2019,53033,6.0,12.0,18.0
2019,54001,9.0,0.0,9.0
2019,54003,17.0,6.0,23.0
2019,54005,8.0,1.0,9.0
2019,54011,132.0,36.0,168.0
2019,54025,13.0,3.0,16.0
2019,54027,22.0,4.0,26.0
2019,54029,21.0,1.0,22.0
2019,54033,26.0,0.0,26.0
2019,54037,24.0,17.0,41.0
2019,54039,10.0,2.0,12.0
2019,54049,11.0,1.0,12.0
2019,54055,9.0,4.0,13.0
2019,54057,12.0,1.0,13.0
2019,54059,20.0,6.0,26.0
