Year,FIPS,0-19,20+,Suppressed,Unknown,Total
2013,25011,0.0,0.0,0.0,67.0,67.0
2013,25013,0.0,0.0,2.0,206.0,208.0
2013,25015,0.0,0.0,2.0,141.0,143.0
2013,25017,7.0,57.0,2.0,870.0,936.0
2013,25019,0.0,0.0,1.0,58.0,59.0
2013,25021,11.0,28.0,3.0,531.0,573.0
2013,25023,6.0,23.0,2.0,794.0,825.0
2013,25025,0.0,31.0,3.0,92.0,126.0
2013,25027,0.0,0.0,9.0,569.0,578.0
2013,26005,0.0,6.0,2.0,0.0,8.0
2013,26021,0.0,7.0,4.0,0.0,11.0
2013,26041,0.0,7.0,3.0,0.0,10.0
2013,26043,0.0,13.0,5.0,0.0,18.0
2013,26065,0.0,0.0,5.0,0.0,5.0
2013,26109,0.0,33.0,7.0,0.0,40.0
2013,26131,0.0,5.0,1.0,0.0,6.0
2013,26161,0.0,7.0,6.0,0.0,13.0
2013,27001,0.0,17.0,4.0,0.0,21.0
2013,27003,63.0,129.0,0.0,0.0,192.0
2013,27005,14.0,10.0,3.0,0.0,27.0
2013,27007,10.0,23.0,0.0,0.0,33.0
2013,27009,0.0,6.0,3.0,0.0,9.0
2013,27013,0.0,0.0,7.0,0.0,7.0
2013,27017,7.0,27.0,4.0,0.0,38.0
2013,27019,14.0,15.0,1.0,0.0,30.0
2013,27021,20.0,46.0,0.0,0.0,66.0
2013,27025,13.0,34.0,4.0,0.0,51.0
2013,27027,0.0,0.0,8.0,0.0,8.0
2013,27029,0.0,0.0,5.0,0.0,5.0
2013,27035,34.0,94.0,0.0,0.0,128.0
2013,27037,52.0,102.0,0.0,0.0,154.0
2013,27041,0.0,0.0,7.0,0.0,7.0
2013,27045,6.0,0.0,5.0,0.0,11.0
2013,27049,6.0,26.0,2.0,0.0,34.0
2013,27053,81.0,195.0,0.0,0.0,276.0
2013,27055,0.0,18.0,6.0,0.0,24.0
2013,27057,0.0,22.0,7.0,0.0,29.0
2013,27059,0.0,19.0,7.0,0.0,26.0
2013,27061,19.0,45.0,0.0,0.0,64.0
2013,27065,0.0,17.0,4.0,0.0,21.0
2013,27067,0.0,8.0,2.0,0.0,10.0
2013,27079,0.0,0.0,6.0,0.0,6.0
2013,27085,0.0,0.0,6.0,0.0,6.0
2013,27091,0.0,0.0,5.0,0.0,5.0
2013,27093,0.0,0.0,5.0,0.0,5.0
2013,27095,0.0,14.0,6.0,0.0,20.0
2013,27097,6.0,10.0,7.0,0.0,23.0
2013,27109,12.0,16.0,4.0,0.0,32.0
2013,27111,6.0,24.0,2.0,0.0,32.0
2013,27115,12.0,38.0,0.0,0.0,50.0
2013,27119,0.0,5.0,6.0,0.0,11.0
2013,27123,55.0,145.0,0.0,0.0,200.0
2013,27131,0.0,6.0,5.0,0.0,11.0
2013,27137,32.0,107.0,0.0,0.0,139.0
2013,27139,11.0,16.0,4.0,0.0,31.0
2013,27141,36.0,37.0,0.0,0.0,73.0
2013,27145,18.0,32.0,0.0,0.0,50.0
2013,27153,6.0,5.0,5.0,0.0,16.0
2013,27157,0.0,12.0,3.0,0.0,15.0
2013,27159,0.0,12.0,9.0,0.0,21.0
2013,27163,47.0,149.0,0.0,0.0,196.0
2013,27169,8.0,20.0,3.0,0.0,31.0
2013,27171,7.0,30.0,4.0,0.0,41.0
2013,32003,0.0,0.0,5.0,0.0,5.0
2013,33001,14.0,33.0,0.0,0.0,47.0
2013,33003,13.0,47.0,0.0,0.0,60.0
2013,33005,16.0,52.0,4.0,0.0,72.0
2013,33009,18.0,60.0,0.0,0.0,78.0
2013,33011,158.0,341.0,0.0,0.0,499.0
2013,33013,37.0,110.0,0.0,0.0,147.0
2013,33015,137.0,386.0,0.0,0.0,523.0
2013,33017,63.0,149.0,0.0,0.0,212.0
2013,33019,7.0,30.0,2.0,0.0,39.0
2013,34001,17.0,43.0,7.0,0.0,67.0
2013,34003,55.0,155.0,0.0,31.0,241.0
2013,34005,51.0,130.0,0.0,30.0,211.0
2013,34007,12.0,61.0,0.0,56.0,129.0
2013,34009,0.0,22.0,4.0,0.0,26.0
2013,34011,6.0,45.0,4.0,5.0,60.0
2013,34013,32.0,62.0,0.0,37.0,131.0
2013,34015,18.0,74.0,4.0,5.0,101.0
2013,34017,0.0,28.0,11.0,10.0,49.0
2013,34019,56.0,150.0,0.0,19.0,225.0
2013,34021,32.0,86.0,0.0,23.0,141.0
2013,34023,29.0,101.0,0.0,30.0,160.0
2013,34025,81.0,199.0,0.0,92.0,372.0
2013,34027,113.0,302.0,0.0,143.0,558.0
2013,34029,38.0,121.0,0.0,51.0,210.0
2013,34031,28.0,123.0,0.0,29.0,180.0
2013,34033,0.0,40.0,5.0,7.0,52.0
2013,34035,36.0,93.0,0.0,86.0,215.0
2013,34037,51.0,187.0,0.0,109.0,347.0
2013,34039,16.0,30.0,0.0,32.0,78.0
2013,34041,50.0,137.0,0.0,26.0,213.0
2013,36001,30.0,93.0,0.0,0.0,123.0
2013,36005,7.0,37.0,3.0,0.0,47.0
2013,36007,30.0,79.0,0.0,0.0,109.0
2013,36011,0.0,7.0,5.0,0.0,12.0
2013,36013,0.0,6.0,3.0,0.0,9.0
2013,36015,5.0,18.0,2.0,0.0,25.0
2013,36017,9.0,23.0,2.0,0.0,34.0
2013,36019,8.0,28.0,2.0,0.0,38.0
2013,36021,57.0,159.0,0.0,0.0,216.0
2013,36023,0.0,0.0,5.0,0.0,5.0
2013,36025,0.0,18.0,5.0,0.0,23.0
2013,36027,47.0,125.0,1.0,0.0,173.0
2013,36029,6.0,13.0,2.0,0.0,21.0
2013,36031,16.0,67.0,0.0,0.0,83.0
2013,36033,0.0,13.0,5.0,0.0,18.0
2013,36035,0.0,16.0,7.0,0.0,23.0
2013,36039,53.0,151.0,0.0,0.0,204.0
2013,36043,6.0,30.0,2.0,0.0,38.0
2013,36045,32.0,68.0,1.0,0.0,101.0
2013,36047,88.0,149.0,8.0,0.0,245.0
2013,36049,0.0,7.0,0.0,0.0,7.0
2013,36053,6.0,25.0,4.0,0.0,35.0
2013,36055,15.0,70.0,4.0,0.0,89.0
2013,36057,0.0,21.0,5.0,0.0,26.0
2013,36059,5.0,18.0,2.0,0.0,25.0
2013,36061,42.0,264.0,2.0,0.0,308.0
2013,36065,31.0,51.0,0.0,0.0,82.0
2013,36067,16.0,29.0,0.0,0.0,45.0
2013,36069,0.0,13.0,5.0,0.0,18.0
2013,36071,78.0,179.0,0.0,0.0,257.0
2013,36075,6.0,47.0,3.0,0.0,56.0
2013,36077,13.0,50.0,0.0,0.0,63.0
2013,36079,28.0,97.0,0.0,0.0,125.0
2013,36081,19.0,85.0,0.0,0.0,104.0
2013,36083,77.0,233.0,0.0,0.0,310.0
2013,36085,12.0,26.0,1.0,0.0,39.0
2013,36087,40.0,67.0,1.0,0.0,108.0
2013,36089,43.0,112.0,0.0,0.0,155.0
2013,36091,67.0,139.0,1.0,0.0,207.0
2013,36093,5.0,20.0,4.0,0.0,29.0
2013,36095,0.0,26.0,5.0,0.0,31.0
2013,36097,8.0,25.0,1.0,0.0,34.0
2013,36101,0.0,13.0,7.0,0.0,20.0
2013,36103,35.0,166.0,0.0,0.0,201.0
2013,36105,8.0,15.0,3.0,0.0,26.0
2013,36107,13.0,45.0,3.0,0.0,61.0
2013,36109,8.0,31.0,4.0,0.0,43.0
2013,36111,47.0,175.0,0.0,0.0,222.0
2013,36113,28.0,48.0,0.0,0.0,76.0
2013,36115,31.0,96.0,0.0,0.0,127.0
2013,36117,0.0,0.0,15.0,0.0,15.0
2013,36119,21.0,58.0,0.0,0.0,79.0
2013,36123,0.0,9.0,5.0,0.0,14.0
2013,37067,0.0,0.0,6.0,0.0,6.0
2013,37077,0.0,5.0,1.0,0.0,6.0
2013,37081,0.0,0.0,5.0,0.0,5.0
2013,37151,0.0,0.0,7.0,0.0,7.0
2013,37179,0.0,5.0,4.0,0.0,9.0
2013,37183,0.0,20.0,4.0,0.0,24.0
2013,38017,0.0,10.0,4.0,0.0,14.0
2013,39035,0.0,0.0,6.0,0.0,6.0
2013,39045,0.0,0.0,5.0,0.0,5.0
2013,39049,0.0,10.0,6.0,0.0,16.0
2013,39061,0.0,0.0,8.0,0.0,8.0
2013,39113,0.0,0.0,5.0,0.0,5.0
2013,39157,0.0,0.0,5.0,0.0,5.0
2013,41029,0.0,5.0,3.0,0.0,8.0
2013,41051,0.0,10.0,1.0,0.0,11.0
2013,42001,9.0,37.0,1.0,0.0,47.0
2013,42005,64.0,168.0,0.0,0.0,232.0
2013,42007,20.0,53.0,0.0,0.0,73.0
2013,42009,9.0,42.0,3.0,0.0,54.0
2013,42011,0.0,13.0,6.0,0.0,19.0
2013,42013,28.0,57.0,0.0,0.0,85.0
2013,42015,34.0,65.0,0.0,0.0,99.0
2013,42017,84.0,253.0,0.0,0.0,337.0
2013,42019,85.0,247.0,0.0,0.0,332.0
2013,42021,24.0,39.0,0.0,0.0,63.0
2013,42023,0.0,17.0,4.0,0.0,21.0
2013,42025,11.0,27.0,0.0,0.0,38.0
2013,42027,41.0,109.0,0.0,0.0,150.0
2013,42029,162.0,326.0,1.0,0.0,489.0
2013,42031,23.0,71.0,0.0,0.0,94.0
2013,42033,85.0,223.0,0.0,0.0,308.0
2013,42035,0.0,33.0,4.0,0.0,37.0
2013,42037,18.0,39.0,0.0,0.0,57.0
2013,42041,17.0,66.0,0.0,0.0,83.0
2013,42043,27.0,92.0,0.0,0.0,119.0
2013,42045,24.0,58.0,0.0,0.0,82.0
2013,42047,32.0,84.0,0.0,0.0,116.0
2013,42049,12.0,12.0,0.0,0.0,24.0
2013,42051,0.0,7.0,4.0,0.0,11.0
2013,42053,0.0,0.0,10.0,0.0,10.0
2013,42055,0.0,38.0,7.0,0.0,45.0
2013,42057,5.0,20.0,4.0,0.0,29.0
2013,42061,0.0,43.0,8.0,0.0,51.0
2013,42063,61.0,147.0,0.0,0.0,208.0
2013,42065,73.0,163.0,0.0,0.0,236.0
2013,42067,7.0,29.0,2.0,0.0,38.0
2013,42069,22.0,35.0,0.0,0.0,57.0
2013,42071,0.0,0.0,7.0,0.0,7.0
2013,42073,0.0,8.0,4.0,0.0,12.0
2013,42075,22.0,73.0,0.0,0.0,95.0
2013,42077,35.0,108.0,0.0,0.0,143.0
2013,42079,44.0,60.0,0.0,0.0,104.0
2013,42081,24.0,85.0,0.0,0.0,109.0
2013,42083,16.0,32.0,2.0,0.0,50.0
2013,42085,0.0,6.0,3.0,0.0,9.0
2013,42087,18.0,27.0,0.0,0.0,45.0
2013,42089,18.0,74.0,0.0,0.0,92.0
2013,42091,91.0,210.0,0.0,0.0,301.0
2013,42093,0.0,18.0,2.0,0.0,20.0
2013,42095,37.0,99.0,0.0,0.0,136.0
2013,42097,13.0,33.0,0.0,0.0,46.0
2013,42099,9.0,21.0,4.0,0.0,34.0
2013,42101,52.0,93.0,0.0,0.0,145.0
2013,42103,0.0,19.0,7.0,0.0,26.0
2013,42105,0.0,21.0,5.0,0.0,26.0
2013,42107,0.0,0.0,7.0,0.0,7.0
2013,42109,0.0,19.0,7.0,0.0,26.0
2013,42111,0.0,15.0,5.0,0.0,20.0
2013,42113,0.0,0.0,9.0,0.0,9.0
2013,42115,15.0,24.0,0.0,0.0,39.0
2013,42117,0.0,15.0,2.0,0.0,17.0
2013,42119,6.0,17.0,4.0,0.0,27.0
2013,42121,7.0,13.0,3.0,0.0,23.0
2013,42123,0.0,5.0,0.0,0.0,5.0
2013,42125,0.0,17.0,3.0,0.0,20.0
2013,42127,14.0,59.0,0.0,0.0,73.0
2013,42129,37.0,122.0,0.0,0.0,159.0
2013,42131,16.0,41.0,0.0,0.0,57.0
2013,42133,46.0,173.0,0.0,0.0,219.0
2013,44001,6.0,8.0,5.0,0.0,19.0
2013,44003,37.0,79.0,0.0,0.0,116.0
2013,44005,37.0,64.0,0.0,0.0,101.0
2013,44007,75.0,221.0,0.0,0.0,296.0
2013,44009,51.0,141.0,0.0,0.0,192.0
2013,45079,0.0,0.0,5.0,0.0,5.0
2013,45091,0.0,0.0,5.0,0.0,5.0
2013,48201,0.0,5.0,6.0,0.0,11.0
2013,48339,0.0,0.0,6.0,0.0,6.0
2013,48439,0.0,0.0,5.0,0.0,5.0
2013,48453,0.0,0.0,6.0,0.0,6.0
2013,50001,16.0,41.0,0.0,0.0,57.0
2013,50003,37.0,131.0,0.0,0.0,168.0
2013,50005,0.0,5.0,2.0,0.0,7.0
2013,50007,18.0,83.0,3.0,0.0,104.0
2013,50011,0.0,0.0,13.0,0.0,13.0
2013,50013,0.0,0.0,5.0,0.0,5.0
2013,50015,0.0,6.0,1.0,0.0,7.0
2013,50017,6.0,27.0,1.0,0.0,34.0
2013,50019,0.0,0.0,5.0,0.0,5.0
2013,50021,29.0,149.0,0.0,0.0,178.0
2013,50023,0.0,5.0,6.0,0.0,11.0
2013,50025,29.0,84.0,0.0,0.0,113.0
2013,50027,35.0,150.0,0.0,0.0,185.0
2013,51001,0.0,5.0,2.0,0.0,7.0
2013,51003,9.0,18.0,3.0,0.0,30.0
2013,51009,0.0,0.0,5.0,0.0,5.0
2013,51013,6.0,28.0,0.0,0.0,34.0
2013,51015,5.0,6.0,6.0,0.0,17.0
2013,51019,0.0,6.0,4.0,0.0,10.0
2013,51033,0.0,0.0,5.0,0.0,5.0
2013,51035,9.0,9.0,2.0,0.0,20.0
2013,51041,0.0,11.0,7.0,0.0,18.0
2013,51043,0.0,0.0,12.0,0.0,12.0
2013,51047,0.0,0.0,5.0,0.0,5.0
2013,51059,71.0,172.0,0.0,0.0,243.0
2013,51061,5.0,20.0,2.0,0.0,27.0
2013,51063,10.0,40.0,0.0,0.0,50.0
2013,51065,0.0,0.0,7.0,0.0,7.0
2013,51069,15.0,18.0,0.0,0.0,33.0
2013,51071,0.0,6.0,0.0,0.0,6.0
2013,51077,0.0,0.0,5.0,0.0,5.0
2013,51079,0.0,0.0,6.0,0.0,6.0
2013,51087,5.0,11.0,3.0,0.0,19.0
2013,51099,0.0,0.0,5.0,0.0,5.0
2013,51107,51.0,116.0,0.0,0.0,167.0
2013,51109,0.0,0.0,5.0,0.0,5.0
2013,51113,0.0,0.0,6.0,0.0,6.0
2013,51121,10.0,44.0,0.0,0.0,54.0
2013,51137,0.0,0.0,5.0,0.0,5.0
2013,51139,5.0,0.0,4.0,0.0,9.0
2013,51143,0.0,0.0,5.0,0.0,5.0
2013,51153,21.0,32.0,0.0,0.0,53.0
2013,51155,5.0,23.0,0.0,0.0,28.0
2013,51157,0.0,0.0,5.0,0.0,5.0
2013,51161,0.0,0.0,13.0,0.0,13.0
2013,51165,10.0,13.0,1.0,0.0,24.0
2013,51171,5.0,7.0,6.0,0.0,18.0
2013,51177,0.0,13.0,8.0,0.0,21.0
2013,51179,0.0,10.0,5.0,0.0,15.0
2013,51187,12.0,9.0,4.0,0.0,25.0
2013,51197,0.0,10.0,3.0,0.0,13.0
2013,51510,0.0,8.0,4.0,0.0,12.0
2013,51550,0.0,0.0,5.0,0.0,5.0
2013,51680,0.0,17.0,5.0,0.0,22.0
2013,51750,0.0,0.0,5.0,0.0,5.0
2013,51770,0.0,0.0,5.0,0.0,5.0
2013,51790,0.0,0.0,10.0,0.0,10.0
2013,51810,0.0,0.0,6.0,0.0,6.0
2013,51820,0.0,0.0,5.0,0.0,5.0
2013,51840,0.0,0.0,6.0,0.0,6.0
2013,53033,0.0,5.0,4.0,0.0,9.0
2013,54003,13.0,26.0,4.0,0.0,43.0
2013,54027,0.0,0.0,7.0,0.0,7.0
2013,54037,0.0,19.0,6.0,0.0,25.0
2013,54065,0.0,23.0,6.0,0.0,29.0
2013,55001,0.0,20.0,2.0,0.0,22.0
2013,55005,0.0,15.0,7.0,0.0,22.0
2013,55007,0.0,7.0,2.0,0.0,9.0
2013,55009,0.0,24.0,7.0,0.0,31.0
2013,55011,0.0,8.0,1.0,0.0,9.0
2013,55013,0.0,16.0,3.0,0.0,19.0
2013,55017,12.0,43.0,0.0,0.0,55.0
2013,55019,0.0,12.0,1.0,0.0,13.0
2013,55021,0.0,14.0,3.0,0.0,17.0
2013,55023,6.0,9.0,3.0,0.0,18.0
2013,55025,28.0,63.0,0.0,0.0,91.0
2013,55027,0.0,19.0,5.0,0.0,24.0
2013,55029,0.0,0.0,6.0,0.0,6.0
2013,55031,0.0,21.0,8.0,0.0,29.0
2013,55033,23.0,52.0,0.0,0.0,75.0
2013,55035,18.0,54.0,0.0,0.0,72.0
2013,55041,0.0,6.0,3.0,0.0,9.0
2013,55043,0.0,9.0,6.0,0.0,15.0
2013,55047,0.0,12.0,2.0,0.0,14.0
2013,55049,0.0,0.0,6.0,0.0,6.0
2013,55053,5.0,21.0,3.0,0.0,29.0
2013,55055,0.0,0.0,6.0,0.0,6.0
2013,55057,0.0,18.0,4.0,0.0,22.0
2013,55059,0.0,7.0,4.0,0.0,11.0
2013,55063,6.0,22.0,4.0,0.0,32.0
2013,55069,0.0,12.0,4.0,0.0,16.0
2013,55073,21.0,70.0,0.0,0.0,91.0
2013,55075,10.0,31.0,0.0,0.0,41.0
2013,55077,0.0,15.0,3.0,0.0,18.0
2013,55078,0.0,8.0,5.0,0.0,13.0
2013,55079,0.0,21.0,7.0,0.0,28.0
2013,55081,8.0,20.0,2.0,0.0,30.0
2013,55083,7.0,11.0,2.0,0.0,20.0
2013,55085,11.0,36.0,3.0,0.0,50.0
2013,55087,6.0,20.0,1.0,0.0,27.0
2013,55089,0.0,0.0,6.0,0.0,6.0
2013,55091,0.0,0.0,5.0,0.0,5.0
2013,55093,7.0,25.0,3.0,0.0,35.0
2013,55095,11.0,43.0,4.0,0.0,58.0
2013,55097,9.0,30.0,4.0,0.0,43.0
2013,55099,0.0,13.0,4.0,0.0,17.0
2013,55101,0.0,0.0,8.0,0.0,8.0
2013,55103,0.0,20.0,7.0,0.0,27.0
2013,55105,0.0,0.0,6.0,0.0,6.0
2013,55107,0.0,6.0,10.0,0.0,16.0
2013,55109,19.0,43.0,0.0,0.0,62.0
2013,55111,25.0,35.0,0.0,0.0,60.0
2013,55113,0.0,6.0,7.0,0.0,13.0
2013,55115,5.0,13.0,2.0,0.0,20.0
2013,55119,5.0,8.0,3.0,0.0,16.0
2013,55121,0.0,15.0,7.0,0.0,22.0
2013,55123,20.0,25.0,0.0,0.0,45.0
2013,55125,0.0,18.0,3.0,0.0,21.0
2013,55127,0.0,15.0,2.0,0.0,17.0
2013,55129,0.0,9.0,8.0,0.0,17.0
2013,55131,0.0,0.0,6.0,0.0,6.0
2013,55133,5.0,33.0,0.0,0.0,38.0
2013,55135,0.0,23.0,5.0,0.0,28.0
2013,55137,0.0,17.0,3.0,0.0,20.0
2013,55139,0.0,0.0,5.0,0.0,5.0
2013,55141,13.0,18.0,0.0,0.0,31.0
2014,01117,0.0,0.0,6.0,0.0,6.0
2014,04013,0.0,9.0,1.0,0.0,10.0
2014,06037,0.0,0.0,6.0,0.0,6.0
2014,06081,0.0,0.0,5.0,0.0,5.0
2014,06085,0.0,0.0,5.0,0.0,5.0
2014,06087,0.0,0.0,5.0,0.0,5.0
2014,06097,0.0,9.0,1.0,0.0,10.0
2014,09001,146.0,291.0,0.0,0.0,437.0
2014,09003,93.0,198.0,0.0,0.0,291.0
2014,09005,39.0,129.0,0.0,0.0,168.0
2014,09007,47.0,108.0,0.0,0.0,155.0
2014,09009,118.0,340.0,1.0,0.0,459.0
2014,09011,80.0,325.0,1.0,0.0,406.0
2014,09013,59.0,174.0,0.0,0.0,233.0
2014,09015,41.0,120.0,1.0,0.0,162.0
2014,10001,12.0,61.0,3.0,0.0,76.0
2014,10003,52.0,207.0,0.0,0.0,259.0
2014,10005,7.0,42.0,1.0,0.0,50.0
2014,11001,15.0,24.0,0.0,0.0,39.0
2014,12057,0.0,0.0,11.0,0.0,11.0
2014,12061,0.0,0.0,6.0,0.0,6.0
2014,12071,0.0,6.0,1.0,0.0,7.0
2014,12085,0.0,0.0,6.0,0.0,6.0
2014,12086,0.0,14.0,2.0,0.0,16.0
2014,12099,0.0,10.0,4.0,0.0,14.0
2014,12101,0.0,0.0,6.0,0.0,6.0
2014,12103,0.0,0.0,5.0,0.0,5.0
2014,12105,0.0,0.0,6.0,0.0,6.0
2014,12109,0.0,0.0,6.0,0.0,6.0
2014,12115,0.0,8.0,0.0,0.0,8.0
2014,12117,0.0,0.0,5.0,0.0,5.0
2014,12127,0.0,9.0,2.0,0.0,11.0
2014,17019,0.0,0.0,7.0,0.0,7.0
2014,17031,9.0,36.0,3.0,0.0,48.0
2014,17043,6.0,14.0,2.0,0.0,22.0
2014,17085,0.0,0.0,8.0,0.0,8.0
2014,17089,0.0,0.0,5.0,0.0,5.0
2014,17097,6.0,5.0,8.0,0.0,19.0
2014,17111,6.0,22.0,3.0,0.0,31.0
2014,17141,0.0,0.0,5.0,0.0,5.0
2014,17143,0.0,0.0,7.0,0.0,7.0
2014,17197,0.0,5.0,9.0,0.0,14.0
2014,17201,0.0,0.0,7.0,0.0,7.0
2014,18089,0.0,0.0,6.0,0.0,6.0
2014,18099,0.0,0.0,7.0,0.0,7.0
2014,18127,0.0,14.0,2.0,0.0,16.0
2014,18141,0.0,17.0,4.0,0.0,21.0
2014,19043,0.0,0.0,6.0,0.0,6.0
2014,19045,0.0,0.0,6.0,0.0,6.0
2014,19061,5.0,12.0,0.0,0.0,17.0
2014,19097,0.0,5.0,5.0,0.0,10.0
2014,19103,15.0,27.0,0.0,0.0,42.0
2014,19113,7.0,7.0,5.0,0.0,19.0
2014,19125,0.0,0.0,5.0,0.0,5.0
2014,19139,0.0,5.0,4.0,0.0,9.0
2014,19153,0.0,10.0,8.0,0.0,18.0
2014,19163,0.0,0.0,13.0,0.0,13.0
2014,21235,0.0,0.0,5.0,0.0,5.0
2014,23001,24.0,70.0,0.0,0.0,94.0
2014,23003,0.0,0.0,5.0,0.0,5.0
2014,23005,85.0,253.0,0.0,0.0,338.0
2014,23007,0.0,9.0,1.0,0.0,10.0
2014,23009,23.0,97.0,0.0,0.0,120.0
2014,23011,30.0,108.0,0.0,0.0,138.0
2014,23013,25.0,81.0,0.0,0.0,106.0
2014,23015,13.0,69.0,0.0,0.0,82.0
2014,23017,23.0,20.0,0.0,0.0,43.0
2014,23019,8.0,38.0,4.0,0.0,50.0
2014,23023,12.0,49.0,3.0,0.0,64.0
2014,23025,0.0,16.0,1.0,0.0,17.0
2014,23027,7.0,40.0,2.0,0.0,49.0
2014,23029,0.0,11.0,3.0,0.0,14.0
2014,23031,58.0,211.0,0.0,0.0,269.0
2014,24001,17.0,34.0,0.0,0.0,51.0
2014,24003,40.0,76.0,0.0,0.0,116.0
2014,24005,64.0,134.0,1.0,0.0,199.0
2014,24009,7.0,39.0,2.0,0.0,48.0
2014,24011,0.0,17.0,3.0,0.0,20.0
2014,24013,28.0,38.0,0.0,0.0,66.0
2014,24015,21.0,46.0,0.0,0.0,67.0
2014,24017,5.0,36.0,1.0,0.0,42.0
2014,24019,0.0,10.0,1.0,0.0,11.0
2014,24021,24.0,87.0,0.0,0.0,111.0
2014,24025,37.0,75.0,1.0,0.0,113.0
2014,24027,49.0,108.0,0.0,0.0,157.0
2014,24029,0.0,10.0,5.0,0.0,15.0
2014,24031,46.0,87.0,2.0,0.0,135.0
2014,24035,0.0,26.0,7.0,0.0,33.0
2014,24037,0.0,36.0,8.0,0.0,44.0
2014,24039,0.0,5.0,0.0,0.0,5.0
2014,24041,0.0,26.0,4.0,0.0,30.0
2014,24043,19.0,35.0,0.0,0.0,54.0
2014,24045,0.0,15.0,5.0,0.0,20.0
2014,24510,7.0,22.0,1.0,0.0,30.0
2014,25001,56.0,190.0,0.0,0.0,246.0
2014,25003,20.0,64.0,0.0,0.0,84.0
2014,25005,159.0,467.0,2.0,0.0,628.0
2014,25007,0.0,44.0,3.0,0.0,47.0
2014,25009,139.0,319.0,1.0,0.0,459.0
2014,25011,18.0,55.0,1.0,0.0,74.0
2014,25013,51.0,116.0,0.0,0.0,167.0
2014,25015,39.0,93.0,1.0,0.0,133.0
2014,25017,338.0,682.0,3.0,0.0,1023.0
2014,25019,6.0,49.0,2.0,0.0,57.0
2014,25021,216.0,422.0,4.0,6.0,648.0
2014,25023,300.0,488.0,1.0,0.0,789.0
2014,25025,44.0,92.0,1.0,0.0,137.0
2014,25027,137.0,466.0,1.0,0.0,604.0
2014,26021,0.0,15.0,5.0,0.0,20.0
2014,26041,0.0,0.0,5.0,0.0,5.0
2014,26043,0.0,0.0,14.0,0.0,14.0
2014,26081,0.0,0.0,5.0,0.0,5.0
2014,26109,0.0,15.0,2.0,0.0,17.0
2014,26125,0.0,0.0,7.0,0.0,7.0
2014,27001,5.0,18.0,2.0,0.0,25.0
2014,27003,38.0,74.0,0.0,0.0,112.0
2014,27005,13.0,19.0,0.0,0.0,32.0
2014,27007,9.0,17.0,2.0,0.0,28.0
2014,27009,0.0,0.0,11.0,0.0,11.0
2014,27017,9.0,20.0,2.0,0.0,31.0
2014,27019,0.0,5.0,4.0,0.0,9.0
2014,27021,6.0,23.0,4.0,0.0,33.0
2014,27025,0.0,18.0,5.0,0.0,23.0
2014,27027,0.0,0.0,5.0,0.0,5.0
2014,27029,0.0,0.0,10.0,0.0,10.0
2014,27035,22.0,53.0,0.0,0.0,75.0
2014,27037,29.0,58.0,0.0,0.0,87.0
2014,27041,0.0,0.0,8.0,0.0,8.0
2014,27045,0.0,0.0,8.0,0.0,8.0
2014,27049,0.0,5.0,8.0,0.0,13.0
2014,27053,44.0,132.0,0.0,0.0,176.0
2014,27055,0.0,0.0,5.0,0.0,5.0
2014,27057,0.0,24.0,5.0,0.0,29.0
2014,27059,0.0,13.0,5.0,0.0,18.0
2014,27061,7.0,32.0,3.0,0.0,42.0
2014,27065,0.0,0.0,13.0,0.0,13.0
2014,27075,0.0,0.0,6.0,0.0,6.0
2014,27095,0.0,5.0,6.0,0.0,11.0
2014,27097,0.0,17.0,8.0,0.0,25.0
2014,27109,0.0,18.0,4.0,0.0,22.0
2014,27111,5.0,19.0,4.0,0.0,28.0
2014,27113,0.0,0.0,7.0,0.0,7.0
2014,27115,6.0,34.0,3.0,0.0,43.0
2014,27123,27.0,76.0,0.0,0.0,103.0
2014,27131,0.0,0.0,7.0,0.0,7.0
2014,27135,0.0,0.0,5.0,0.0,5.0
2014,27137,25.0,48.0,0.0,0.0,73.0
2014,27139,5.0,9.0,5.0,0.0,19.0
2014,27141,6.0,27.0,2.0,0.0,35.0
2014,27145,5.0,19.0,4.0,0.0,28.0
2014,27153,0.0,0.0,6.0,0.0,6.0
2014,27157,0.0,9.0,2.0,0.0,11.0
2014,27159,0.0,0.0,7.0,0.0,7.0
2014,27163,34.0,66.0,0.0,0.0,100.0
2014,27169,0.0,19.0,4.0,0.0,23.0
2014,27171,0.0,0.0,14.0,0.0,14.0
2014,33001,12.0,13.0,0.0,0.0,25.0
2014,33003,0.0,8.0,6.0,0.0,14.0
2014,33005,13.0,26.0,1.0,0.0,40.0
2014,33009,0.0,20.0,6.0,0.0,26.0
2014,33011,37.0,99.0,0.0,0.0,136.0
2014,33013,24.0,68.0,0.0,0.0,92.0
2014,33015,58.0,164.0,0.0,0.0,222.0
2014,33017,18.0,68.0,0.0,0.0,86.0
2014,33019,6.0,20.0,3.0,0.0,29.0
2014,34001,15.0,64.0,4.0,18.0,101.0
2014,34003,45.0,124.0,0.0,43.0,212.0
2014,34005,37.0,126.0,0.0,33.0,196.0
2014,34007,5.0,50.0,4.0,54.0,113.0
2014,34009,0.0,8.0,3.0,0.0,11.0
2014,34011,7.0,40.0,5.0,8.0,60.0
2014,34013,11.0,68.0,4.0,31.0,114.0
2014,34015,17.0,65.0,0.0,42.0,124.0
2014,34017,0.0,30.0,8.0,6.0,44.0
